par_4_263,par_4_262,190.0,4__1___,4_I12-001_2023I12_1_1_4__1___
par_4_114,par_4_113,117.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_113,par_4_112,103.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_112,par_4_111,121.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_111,par_4_259,111.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_259,par_4_110,94.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_110,par_4_109,139.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_109,par_4_108,134.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_108,par_4_107,98.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_107,par_4_106,107.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_106,par_4_105,126.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_105,par_4_104,98.0,4__6___,4_I12-062_2023I12_1_1_4__6_2__
par_4_286,par_4_132,123.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_132,par_4_133,113.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_133,par_4_134,110.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_134,par_4_135,105.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_135,par_4_136,102.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_136,par_4_137,93.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_137,par_4_138,126.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_138,par_4_139,120.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_139,par_4_140,93.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_140,par_4_141,94.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_141,par_4_142,141.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_142,par_4_143,81.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_143,par_4_144,62.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_144,par_4_145,98.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_145,par_4_146,190.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_146,par_4_147,147.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_147,par_4_148,155.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_148,par_4_149,115.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_149,par_4_150,85.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_150,par_4_151,71.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_151,par_4_152,88.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_152,par_4_153,91.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_153,par_4_154,73.0,4__7__A_,4_I12-071_2023I12_1_1_4__7_A__
par_4_154,par_4_153,73.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_153,par_4_152,91.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_152,par_4_151,89.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_151,par_4_150,70.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_150,par_4_149,86.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_149,par_4_148,114.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_148,par_4_147,156.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_147,par_4_146,147.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_146,par_4_145,189.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_145,par_4_144,99.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_144,par_4_143,61.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_143,par_4_142,81.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_142,par_4_141,141.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_141,par_4_140,95.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_140,par_4_139,93.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_139,par_4_138,120.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_138,par_4_137,126.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_137,par_4_136,92.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_136,par_4_135,102.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_135,par_4_134,106.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_134,par_4_133,109.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_133,par_4_132,113.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_132,par_4_286,123.0,4__7__A_,4_I12-071_2023I12_2_1_4__7_A__
par_4_296,par_4_292,75.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_292,par_4_291,91.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_291,par_4_290,124.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_290,par_4_289,120.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_289,par_4_288,144.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_288,par_4_287,75.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_287,par_4_286,317.0,4__7__B_,4_I12-072_2023I12_1_1_4__7_B__
par_4_286,par_4_287,316.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_287,par_4_288,75.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_288,par_4_289,144.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_289,par_4_290,120.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_290,par_4_291,125.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_291,par_4_292,91.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_292,par_4_296,75.0,4__7__B_,4_I12-072_2023I12_2_1_4__7_B__
par_4_155,par_4_156,157.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_156,par_4_258,242.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_258,par_4_157,73.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_157,par_4_158,184.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_158,par_4_159,339.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_159,par_4_160,118.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_160,par_4_285,175.0,4__8___,4_I12-008_2023I12_1_1_4__8___
par_4_285,par_4_160,175.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_160,par_4_159,118.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_159,par_4_158,339.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_158,par_4_157,184.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_157,par_4_258,73.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_258,par_4_156,243.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_156,par_4_155,156.0,4__8___,4_I12-008_2023I12_2_1_4__8___
par_4_345,par_4_326,199.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_326,par_4_161,160.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_161,par_4_162,129.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_162,par_4_163,139.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_163,par_4_164,117.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_164,par_4_165,83.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_165,par_4_166,101.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_166,par_4_167,95.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_167,par_4_168,97.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_168,par_4_169,96.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_169,par_4_170,97.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_170,par_4_171,98.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_171,par_4_172,109.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_172,par_4_173,96.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_173,par_4_174,129.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_174,par_4_175,113.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_175,par_4_176,121.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_176,par_4_177,116.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_177,par_4_178,126.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_178,par_4_179,189.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_179,par_4_180,187.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_180,par_4_181,68.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_181,par_4_182,88.0,4__9__A_,4_I12-091_2023I12_1_1_4__9_A__
par_4_182,par_4_181,88.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_181,par_4_180,68.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_180,par_4_179,187.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_179,par_4_178,189.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_178,par_4_177,126.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_177,par_4_176,116.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_176,par_4_175,121.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_175,par_4_174,113.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_174,par_4_173,128.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_173,par_4_172,96.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_172,par_4_171,110.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_171,par_4_170,98.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_170,par_4_169,97.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_169,par_4_168,96.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_168,par_4_167,97.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_167,par_4_166,95.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_166,par_4_165,101.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_165,par_4_164,83.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_164,par_4_163,117.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_163,par_4_162,138.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_162,par_4_161,129.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_161,par_4_326,161.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_326,par_4_345,199.0,4__9__A_,4_I12-091_2023I12_2_1_4__9_A__
par_4_182,par_4_183,383.0,4__9__B_,4_I12-092_2023I12_1_1_4__9_B__
par_4_183,par_4_300,234.0,4__9__B_,4_I12-092_2023I12_1_1_4__9_B__
par_4_300,par_4_184,105.0,4__9__B_,4_I12-092_2023I12_1_1_4__9_B__
par_4_184,par_4_185,290.0,4__9__B_,4_I12-092_2023I12_1_1_4__9_B__
par_4_185,par_4_186,246.0,4__9__B_,4_I12-092_2023I12_1_1_4__9_B__
par_4_186,par_4_185,245.0,4__9__B_,4_I12-092_2023I12_2_1_4__9_B__
par_4_185,par_4_184,291.0,4__9__B_,4_I12-092_2023I12_2_1_4__9_B__
par_4_184,par_4_300,105.0,4__9__B_,4_I12-092_2023I12_2_1_4__9_B__
par_4_300,par_4_183,233.0,4__9__B_,4_I12-092_2023I12_2_1_4__9_B__
par_4_183,par_4_182,384.0,4__9__B_,4_I12-092_2023I12_2_1_4__9_B__
par_4_274,par_4_187,80.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_187,par_4_188,166.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_188,par_4_189,120.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_189,par_4_190,97.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_190,par_4_191,104.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_191,par_4_192,92.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_192,par_4_193,92.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_193,par_4_194,100.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_194,par_4_195,134.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_195,par_4_196,66.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_196,par_4_197,79.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_197,par_4_198,105.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_198,par_4_199,203.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_199,par_4_200,219.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_200,par_4_201,109.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_201,par_4_202,150.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_202,par_4_257,221.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_257,par_4_203,113.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_203,par_4_204,384.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_204,par_4_205,83.0,4__10__A_,4_I12-101_2023I12_1_1_4__10_A__
par_4_205,par_4_204,83.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_204,par_4_203,384.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_203,par_4_257,113.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_257,par_4_202,220.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_202,par_4_201,151.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_201,par_4_200,109.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_200,par_4_199,219.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_199,par_4_198,178.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_198,par_4_197,107.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_197,par_4_196,79.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_196,par_4_195,66.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_195,par_4_194,134.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_194,par_4_193,100.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_193,par_4_192,92.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_192,par_4_191,92.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_191,par_4_190,104.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_190,par_4_189,97.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_189,par_4_188,120.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_188,par_4_187,166.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_187,par_4_274,80.0,4__10__A_,4_I12-101_2023I12_2_1_4__10_A__
par_4_284,par_4_283,143.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_283,par_4_282,111.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_282,par_4_281,96.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_281,par_4_280,165.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_280,par_4_279,140.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_279,par_4_278,193.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_278,par_4_277,145.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_277,par_4_276,99.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_276,par_4_275,322.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_275,par_4_274,63.0,4__10__B_,4_I12-102_2023I12_1_1_4__10_B__
par_4_274,par_4_275,63.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_275,par_4_276,322.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_276,par_4_277,99.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_277,par_4_278,145.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_278,par_4_279,193.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_279,par_4_280,140.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_280,par_4_281,165.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_281,par_4_282,96.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_282,par_4_283,111.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_283,par_4_284,143.0,4__10__B_,4_I12-102_2023I12_2_1_4__10_B__
par_4_206,par_4_207,124.0,4__11___,4_I12-011_2023I12_1_1_4__11___
par_4_207,par_4_208,106.0,4__11___,4_I12-011_2023I12_1_1_4__11___
par_4_208,par_4_254,88.0,4__11___,4_I12-011_2023I12_1_1_4__11___
par_4_254,par_4_255,157.0,4__11___,4_I12-011_2023I12_1_1_4__11___
par_4_255,par_4_256,126.0,4__11___,4_I12-011_2023I12_1_1_4__11___
par_4_256,par_4_305,331.0,4__11___,4_I12-011_2023I12_1_1_4__11___
par_4_305,par_4_256,331.0,4__11___,4_I12-011_2023I12_2_1_4__11___
par_4_256,par_4_255,127.0,4__11___,4_I12-011_2023I12_2_1_4__11___
par_4_255,par_4_254,156.0,4__11___,4_I12-011_2023I12_2_1_4__11___
par_4_254,par_4_208,88.0,4__11___,4_I12-011_2023I12_2_1_4__11___
par_4_208,par_4_207,107.0,4__11___,4_I12-011_2023I12_2_1_4__11___
par_4_207,par_4_206,123.0,4__11___,4_I12-011_2023I12_2_1_4__11___
par_4_209,par_4_210,77.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_210,par_4_211,108.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_211,par_4_212,144.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_212,par_4_213,232.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_213,par_4_214,112.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_214,par_4_215,66.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_215,par_4_216,93.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_216,par_4_217,137.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_217,par_4_218,256.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_218,par_4_219,203.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_219,par_4_220,70.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_220,par_4_221,72.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_221,par_4_222,115.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_222,par_4_223,243.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_223,par_4_224,89.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_224,par_4_225,108.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_225,par_4_226,117.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_226,par_4_227,112.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_227,par_4_228,140.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_228,par_4_229,79.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_229,par_4_230,107.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_230,par_4_231,132.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_231,par_4_232,93.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_232,par_4_233,121.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_233,par_4_234,80.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_234,par_4_235,100.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_235,par_4_236,97.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_236,par_4_209,302.0,4__12___,4_I12-121_2023I12_1_1_4__12_1__
par_4_209,par_4_236,302.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_236,par_4_235,97.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_235,par_4_234,100.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_234,par_4_233,79.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_233,par_4_232,121.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_232,par_4_231,93.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_231,par_4_230,132.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_230,par_4_229,107.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_229,par_4_228,80.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_228,par_4_227,139.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_227,par_4_226,112.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_226,par_4_225,117.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_225,par_4_224,108.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_224,par_4_223,89.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_223,par_4_222,242.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_222,par_4_221,115.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_221,par_4_220,72.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_220,par_4_219,71.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_219,par_4_218,202.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_218,par_4_217,255.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_217,par_4_216,137.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_216,par_4_215,93.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_215,par_4_214,66.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_214,par_4_213,112.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_213,par_4_212,231.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_212,par_4_211,144.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_211,par_4_210,108.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_210,par_4_209,77.0,4__12___,4_I12-122_2023I12_1_1_4__12_2__
par_4_237,par_4_238,185.0,4__R___,4_I12-ROP_2023I12_1_1_4__R___
par_4_238,par_4_237,185.0,4__R___,4_I12-ROP_2023I12_2_1_4__R___